Date,Station,Demand,Temperature,PrecipIntensity,Humidity,CloudCover,Pressure,Sol,WindSpeed
20/05/2020 20:00,Hermosillo PPA,707.879,33.6,0,19.4,0,1008,185,5.7
20/05/2020 21:00,Hermosillo PPA,673.078,31.8,0,22.2,0,1008,10.1,4.3
20/05/2020 22:00,Hermosillo PPA,661.783,30.1,0,23.9,0,1009,0,2.8
20/05/2020 23:00,Hermosillo PPA,657.976,27,0,22.6,0,1010,0,4.3
21/05/2020 00:00,Hermosillo PPA,649.486,25.7,0,25.6,0,1010,0,3.4
21/05/2020 01:00,Hermosillo PPA,630.013,24.5,0,28,0,1010,0,2.3
21/05/2020 02:00,Hermosillo PPA,593.828,23.1,0,32.4,0,1011,0,1.4
21/05/2020 03:00,Hermosillo PPA,557.266,22.2,0,34.1,0,1010,0,0.6
21/05/2020 04:00,Hermosillo PPA,523.383,21,0,37.9,0,1010,0,1
21/05/2020 05:00,Hermosillo PPA,492.63,20.1,0,41.5,0,1010,0,1.1
21/05/2020 06:00,Hermosillo PPA,466.186,19.4,0,44.5,0,1010,0,1.1
21/05/2020 07:00,Hermosillo PPA,442.364,19.1,0,43.4,0,1010,0,1.1
21/05/2020 08:00,Hermosillo PPA,439.456,18.2,0,43,0,1011,51,0
21/05/2020 09:00,Hermosillo PPA,463.15,22.7,0,31.4,0,1011,262.5,0.5
21/05/2020 10:00,Hermosillo PPA,507.111,22.2,0,25.9,0,1011,490.6,1.8
21/05/2020 11:00,Hermosillo PPA,544.359,29,0,19.1,0,1011,702.5,1.2
21/05/2020 12:00,Hermosillo PPA,570.067,31.8,0,15.1,0,1011,876.5,0.7
21/05/2020 13:00,Hermosillo PPA,594.535,32.1,0,15.1,0,1011,997.7,0.9
21/05/2020 14:00,Hermosillo PPA,624.29,34.4,0,7.9,0,1010,1056.4,2.6
21/05/2020 15:00,Hermosillo PPA,668.01,35.1,0,5.9,0,1010,1047.8,3.4
21/05/2020 16:00,Hermosillo PPA,713.194,36.5,0,7.6,0,1009,971.3,3
21/05/2020 17:00,Hermosillo PPA,741.073,37,0,3.8,0,1008,833.3,4.7
21/05/2020 18:00,Hermosillo PPA,749.682,36.6,0,6,0,1008,644.9,5.9
21/05/2020 19:00,Hermosillo PPA,731.277,36.3,0,6.9,0,1007,429.8,1.8
21/05/2020 20:00,Hermosillo PPA,686.44,33.4,0,10.2,0,1008,193.3,4.3
21/05/2020 21:00,Hermosillo PPA,647.934,31.4,0,12.5,0,1008,11.5,4.1
21/05/2020 22:00,Hermosillo PPA,641.32,29.5,0,14.1,0,1009,0,4
21/05/2020 23:00,Hermosillo PPA,638.106,27.2,0,19.4,0,1010,0,3.2
22/05/2020 00:00,Hermosillo PPA,629.165,25.8,0,20.2,0,1010,0,2.3
22/05/2020 01:00,Hermosillo PPA,603.94,24.1,0,23.9,0,1011,0,1.8
22/05/2020 02:00,Hermosillo PPA,565.787,23.3,0,27.6,0,1011,0,1.4
22/05/2020 03:00,Hermosillo PPA,530.745,22.7,0,29.5,0,1011,0,0.8
22/05/2020 04:00,Hermosillo PPA,494.187,20.8,0,35.4,0,1010,0,1.3
22/05/2020 05:00,Hermosillo PPA,466.259,20.1,0,39.2,0,1010,0,1.3
22/05/2020 06:00,Hermosillo PPA,442.242,19.5,0,44,0,1010,0,1.3
22/05/2020 07:00,Hermosillo PPA,416.398,18.4,0,48.8,0,1010,0,1.4
22/05/2020 08:00,Hermosillo PPA,411.214,17.9,0,35.4,0,1011,52.6,0
22/05/2020 09:00,Hermosillo PPA,442.803,23.5,0,22.2,0,1011,265.6,0
22/05/2020 10:00,Hermosillo PPA,474.335,22.8,0,24,0,1011,494,1.6
22/05/2020 11:00,Hermosillo PPA,517.006,29.7,0,12.7,0,1011,705.3,2.3
22/05/2020 12:00,Hermosillo PPA,557.799,31.8,0,10.5,0,1011,877.2,1.1
22/05/2020 13:00,Hermosillo PPA,587.793,33.5,0,10.6,0,1011,996.4,1.9
22/05/2020 14:00,Hermosillo PPA,617.995,35.5,0,8.2,0,1010,1053.7,4.4
22/05/2020 15:00,Hermosillo PPA,659.478,36.4,0,8,0,1010,1041.2,4.3
22/05/2020 16:00,Hermosillo PPA,702.455,36.8,0,8,0,1009,960.5,2.8
22/05/2020 17:00,Hermosillo PPA,732.31,36.3,0,8.3,0,1008,818.6,3
22/05/2020 18:00,Hermosillo PPA,740.05,37,0,9,0,1008,628.1,3.9
22/05/2020 19:00,Hermosillo PPA,719.369,35.9,0,11.9,0,1007,417.8,3.7
22/05/2020 20:00,Hermosillo PPA,677.177,34.3,0,13.5,0,1007,190.1,5.3
22/05/2020 21:00,Hermosillo PPA,642.302,32.2,0,16.9,0,1008,12.8,4.2
22/05/2020 22:00,Hermosillo PPA,639.463,30.2,0,21.8,0,1008,0,3.1
22/05/2020 23:00,Hermosillo PPA,637.207,26.8,0,23.9,0,1009,0,2.5
23/05/2020 00:00,Hermosillo PPA,631.411,25.3,0,28.4,0,1010,0,2.1
23/05/2020 01:00,Hermosillo PPA,611.023,23.9,0,33,0,1010,0,1.9
23/05/2020 02:00,Hermosillo PPA,574.058,23.5,0,35.5,0,1010,0,1.8
23/05/2020 03:00,Hermosillo PPA,542.418,22.2,0,41.5,0,1010,0,1.6
23/05/2020 04:00,Hermosillo PPA,511.902,21.6,0,46.4,0,1010,0,1.5
23/05/2020 05:00,Hermosillo PPA,483.791,20.7,0,52.9,0,1010,0,1.7
23/05/2020 06:00,Hermosillo PPA,458.194,20.1,0,57.5,0,1010,0,1.7
23/05/2020 07:00,Hermosillo PPA,432.493,19.3,0,59.3,0,1010,0,1.5
23/05/2020 08:00,Hermosillo PPA,428.652,22.4,0,42.1,0,1010,51.3,1.9
23/05/2020 09:00,Hermosillo PPA,454.53,24.7,0,34.4,0,1011,255.2,2
23/05/2020 10:00,Hermosillo PPA,488.203,27.6,0,32.7,0,1011,475.2,2.7
23/05/2020 11:00,Hermosillo PPA,521.33,29.8,0,34.9,0,1011,680.1,2.8
23/05/2020 12:00,Hermosillo PPA,562.064,31.9,0,29.1,0,1010,848.4,2.8
23/05/2020 13:00,Hermosillo PPA,590.59,34.5,0,25.4,0,1009,964.7,0.9
23/05/2020 14:00,Hermosillo PPA,623.047,34.4,0,25.6,0.7,1010,1016.3,3
23/05/2020 15:00,Hermosillo PPA,662.681,35.5,0,25.3,0.7,1009,1004.8,5.4
23/05/2020 16:00,Hermosillo PPA,710.361,36.4,0,25,0,1008,933.7,6.2
23/05/2020 17:00,Hermosillo PPA,740.298,36.2,0,31.3,0,1008,803.3,2.7
23/05/2020 18:00,Hermosillo PPA,741.754,35.5,0,26.3,0,1007,623.3,7.4
23/05/2020 19:00,Hermosillo PPA,717.974,34.6,0,21.1,0,1007,417.7,6.7
23/05/2020 20:00,Hermosillo PPA,673.571,30.7,0,14.1,0,1007,191.3,6
23/05/2020 21:00,Hermosillo PPA,635.911,28.6,0,16.6,0,1008,13.9,4.6
23/05/2020 22:00,Hermosillo PPA,627.639,26.8,0,19.5,0,1008,0,3.1
23/05/2020 23:00,Hermosillo PPA,618.364,25.3,0,22.8,0,1009,0,2.3
24/05/2020 00:00,Hermosillo PPA,600.751,24,0,26.6,0,1010,0,2
24/05/2020 01:00,Hermosillo PPA,576.797,22.7,0,32,0,1010,0,1.9
24/05/2020 02:00,Hermosillo PPA,547.514,21.6,0,39,0,1010,0,1.5
24/05/2020 03:00,Hermosillo PPA,517.348,20.9,0,44.2,0,1010,0,1.2
24/05/2020 04:00,Hermosillo PPA,486.432,20.2,0,49.6,0,1010,0,1.2
24/05/2020 05:00,Hermosillo PPA,460.558,19.6,0,53.3,0,1010,0,1.6
24/05/2020 06:00,Hermosillo PPA,437.857,18.8,0,55.4,0,1010,0,1.7
24/05/2020 07:00,Hermosillo PPA,411.519,18.2,0,57,0,1010,0,1.6
24/05/2020 08:00,Hermosillo PPA,401.267,22.1,0,39,0,1011,53.3,2.4
24/05/2020 09:00,Hermosillo PPA,419.907,24.4,0,37.7,0,1011,260.7,2.1
24/05/2020 10:00,Hermosillo PPA,439.363,26.2,0,36.6,0,1012,483.2,3.5
24/05/2020 11:00,Hermosillo PPA,460.784,27.7,0,34.2,0,1012,689.6,3.9
24/05/2020 12:00,Hermosillo PPA,494.472,29.9,0,30.9,0,1011,858.3,3.4
24/05/2020 13:00,Hermosillo PPA,532.224,31.9,0,24.2,0,1011,975.3,2.3
24/05/2020 14:00,Hermosillo PPA,565.407,33.4,0,16.5,0,1010,1030.8,2.6
24/05/2020 15:00,Hermosillo PPA,598.467,34.6,0,13.1,0,1010,1019.6,2.8
24/05/2020 16:00,Hermosillo PPA,637.602,36,0,14.1,0,1009,941.5,4
24/05/2020 17:00,Hermosillo PPA,663.117,35.8,0,13.7,0,1008,803.2,3.8
24/05/2020 18:00,Hermosillo PPA,665.519,35,0,14.2,0,1008,618.4,6.1
24/05/2020 19:00,Hermosillo PPA,651.082,34.2,0,15.9,0,1007,411.8,5.2
24/05/2020 20:00,Hermosillo PPA,619.349,30.7,0,20.9,0,1008,187.6,5.3
24/05/2020 21:00,Hermosillo PPA,588.904,29.1,0,22,0,1008,14.6,4.6
24/05/2020 22:00,Hermosillo PPA,596.484,27.7,0,21.9,0,1008,0,3.5
24/05/2020 23:00,Hermosillo PPA,594.393,26.5,0,22.2,0,1009,0,2.6
25/05/2020 00:00,Hermosillo PPA,582.237,25.3,0,23.7,0,1009,0,2.2
25/05/2020 01:00,Hermosillo PPA,554.712,23.6,0,27.1,0,1010,0,1.8
25/05/2020 02:00,Hermosillo PPA,519.367,24.3,0,25.3,0,1010,0,0.7
25/05/2020 03:00,Hermosillo PPA,486.449,23.6,0,26.8,0,1009,0,0.6
25/05/2020 04:00,Hermosillo PPA,457.491,22.4,0,30.7,0,1009,0,0.8
25/05/2020 05:00,Hermosillo PPA,435.03,21.5,0,34.2,0,1009,0,0.3
25/05/2020 06:00,Hermosillo PPA,415.945,20.3,0,39.4,0,1009,0,1.4
25/05/2020 07:00,Hermosillo PPA,393.475,19.6,0,45.8,0,1009,0,1.4
25/05/2020 08:00,Hermosillo PPA,396.338,21.2,0,47.7,0,1010,53.3,0
25/05/2020 09:00,Hermosillo PPA,435.03,24.4,0,32.2,0,1010,257.4,2.1
25/05/2020 10:00,Hermosillo PPA,479.517,26.6,0,25.2,0,1011,477.4,2.6
25/05/2020 11:00,Hermosillo PPA,516.782,28.7,0,21.8,0,1011,682.1,2.1
25/05/2020 12:00,Hermosillo PPA,549.947,30.7,0,19.5,0,1010,850.7,2.5
25/05/2020 13:00,Hermosillo PPA,593.639,33.4,0,16.3,0,1009,968.5,1.6
25/05/2020 14:00,Hermosillo PPA,630.026,35,0,15,0,1008,1025.6,2.6
25/05/2020 15:00,Hermosillo PPA,679.29,35.4,0,14,0,1008,1017.1,2.5
25/05/2020 16:00,Hermosillo PPA,730.16,37,0,11.4,0,1007,942.1,1.6
25/05/2020 17:00,Hermosillo PPA,763.757,36.2,0,11.1,0,1006,807.1,2.2
25/05/2020 18:00,Hermosillo PPA,773.66,36.9,0,11.6,0,1006,624.4,4.1
25/05/2020 19:00,Hermosillo PPA,757.202,37.9,0,9.3,0,1005,417.2,1.7
25/05/2020 20:00,Hermosillo PPA,713.87,34.4,0,15.6,0,1006,191.3,5
25/05/2020 21:00,Hermosillo PPA,675.318,32.6,0,18.8,0,1006,16.1,4.4
25/05/2020 22:00,Hermosillo PPA,672.1,31,0,22.2,0,1007,0,3.9
25/05/2020 23:00,Hermosillo PPA,667.722,28.8,0,23.1,0,1008,0,4.2
26/05/2020 00:00,Hermosillo PPA,656.742,27.6,0,21.4,0,1009,0,2.4
26/05/2020 01:00,Hermosillo PPA,635.563,25.8,0,24.6,0,1009,0,1.5
26/05/2020 02:00,Hermosillo PPA,597.854,25.1,0,28.6,0,1009,0,1.5
26/05/2020 03:00,Hermosillo PPA,561.622,24.3,0,32.1,0,1008,0,1.1
26/05/2020 04:00,Hermosillo PPA,529.228,23.7,0,35.5,0,1008,0,0.9
26/05/2020 05:00,Hermosillo PPA,499.621,22.8,0,38.1,0,1009,0,1.4
26/05/2020 06:00,Hermosillo PPA,477.053,22.9,0,38.7,0,1009,0,0.6
26/05/2020 07:00,Hermosillo PPA,450.572,21.3,0,44.8,0,1009,0,1.4
26/05/2020 08:00,Hermosillo PPA,447.17,20.8,0,45.9,0,1010,52.9,0
26/05/2020 09:00,Hermosillo PPA,475.974,26.2,0,26.3,0,1011,254.3,0
26/05/2020 10:00,Hermosillo PPA,510.773,29.3,0,19.3,0,1011,474.5,0
26/05/2020 11:00,Hermosillo PPA,545.657,30.7,0,16.8,0,1011,679.3,0
26/05/2020 12:00,Hermosillo PPA,586.886,32.9,0,14.8,0,1011,847,0
26/05/2020 13:00,Hermosillo PPA,631.9,35.7,0,13.6,0,1011,964.2,0.9
26/05/2020 14:00,Hermosillo PPA,663.969,36.6,0,12.2,0,1010,1021,0
26/05/2020 15:00,Hermosillo PPA,737.113,38.2,0,11.9,0,1009,1011.6,0.5
26/05/2020 16:00,Hermosillo PPA,797.635,39.7,0,11,0,1008,937.3,1.7
26/05/2020 17:00,Hermosillo PPA,833.983,38.9,0,11.5,0,1007,804,4.1
26/05/2020 18:00,Hermosillo PPA,845.072,38.6,0,13.2,0,1007,622.3,5.8
26/05/2020 19:00,Hermosillo PPA,820.36,38.1,0,16.1,0,1006,415.5,3.2
26/05/2020 20:00,Hermosillo PPA,767.448,36.3,0,16.3,0,1007,191.3,5.5
26/05/2020 21:00,Hermosillo PPA,719.817,34.3,0,16.1,0,1008,17.2,4.6
26/05/2020 22:00,Hermosillo PPA,711.503,32.4,0,15.3,0,1008,0,4.1
26/05/2020 23:00,Hermosillo PPA,711.518,29.4,0,21.9,0,1010,0,3.5
27/05/2020 00:00,Hermosillo PPA,703.886,28.1,0,25.4,0,1010,0,2.7
27/05/2020 01:00,Hermosillo PPA,678.768,26.5,0,29.7,0,1011,0,1.7
27/05/2020 02:00,Hermosillo PPA,639.951,25.4,0,35,0,1011,0,1.8
27/05/2020 03:00,Hermosillo PPA,602.967,24.7,0,38.4,0,1011,0,1.8
27/05/2020 04:00,Hermosillo PPA,568.967,23.9,0,42.7,0,1011,0,1.9
27/05/2020 05:00,Hermosillo PPA,540.313,23.1,0,46,0,1011,0,1.3
27/05/2020 06:00,Hermosillo PPA,511.827,22.3,0,49.7,0,1011,0,2
27/05/2020 07:00,Hermosillo PPA,485.542,21.6,0,65.8,0,1011,0,2.4
27/05/2020 08:00,Hermosillo PPA,481.024,23.3,0,52.1,0,1012,54,0.9
27/05/2020 09:00,Hermosillo PPA,510.304,26,0,49.1,0,1012,255.9,1.9
27/05/2020 10:00,Hermosillo PPA,553.973,25.4,0,47.6,0,1012,474,2
27/05/2020 11:00,Hermosillo PPA,580.146,30.9,0,27.2,0,1012,677.9,0
27/05/2020 12:00,Hermosillo PPA,608.668,33,0,21.8,0,1012,846.4,2.5
27/05/2020 13:00,Hermosillo PPA,646.091,34.5,0,21.2,0,1012,964.6,1.8
27/05/2020 14:00,Hermosillo PPA,705.422,36.5,0,16.2,0,1011,1021.7,0.8
27/05/2020 15:00,Hermosillo PPA,771.257,38.1,0,13.2,0,1010,1013.1,1.3
27/05/2020 16:00,Hermosillo PPA,830.139,38.6,0,12.5,0,1009,939.6,1.9
27/05/2020 17:00,Hermosillo PPA,863.672,40,0,12.5,0,1008,805.8,2.9
27/05/2020 18:00,Hermosillo PPA,873.191,39.6,0,13.9,0,1008,622.5,5.1
27/05/2020 19:00,Hermosillo PPA,852.745,38.5,0,20.2,0,1007,415.4,5.8
27/05/2020 20:00,Hermosillo PPA,801.967,36.5,0,22.8,0,1008,191.5,6.3
27/05/2020 21:00,Hermosillo PPA,754.523,34.7,0,21.8,0,1008,18.5,5
27/05/2020 22:00,Hermosillo PPA,749.686,33.1,0,19.5,0,1008,0,4.1
27/05/2020 23:00,Hermosillo PPA,750.307,30.5,0,24.9,0,1010,0,3.5
28/05/2020 00:00,Hermosillo PPA,745.882,29.1,0,28.5,0,1011,0,2.9
28/05/2020 01:00,Hermosillo PPA,728.639,27.8,0,33.3,0,1011,0,2.5
28/05/2020 02:00,Hermosillo PPA,689.444,26.4,0,42,0,1012,0,1.8
28/05/2020 03:00,Hermosillo PPA,649.489,25.3,0,50.5,0,1012,0,2.1
28/05/2020 04:00,Hermosillo PPA,614.141,24.3,0,57.3,0,1012,0,1.8
28/05/2020 05:00,Hermosillo PPA,586.605,23.6,0,62,0,1012,0,2.5
28/05/2020 06:00,Hermosillo PPA,562.163,22.5,0,81.4,0,1012,0,2.9
28/05/2020 07:00,Hermosillo PPA,532.662,22,0,89.3,0,1013,0,2.4
28/05/2020 08:00,Hermosillo PPA,526.331,25.4,0,64.4,0,1013,53.6,1.8
28/05/2020 09:00,Hermosillo PPA,551.88,27.9,0,48.5,0,1014,252.9,3.1
28/05/2020 10:00,Hermosillo PPA,586.247,26.3,0,49.9,0,1014,470,2
28/05/2020 11:00,Hermosillo PPA,620.436,30.6,0,33.1,0,1013,673.6,1.3
28/05/2020 12:00,Hermosillo PPA,650.832,33.9,0,22.2,0,1013,841.9,1.9
28/05/2020 13:00,Hermosillo PPA,689.842,35.6,0,23.8,0,1013,959.5,1
28/05/2020 14:00,Hermosillo PPA,741.345,36.8,0,17.6,0,1012,1016,0.6
28/05/2020 15:00,Hermosillo PPA,816.117,38.7,0,15.4,0,1011,1006.6,2.3
28/05/2020 16:00,Hermosillo PPA,880.055,39.6,0,15,0,1010,931.6,1.8
28/05/2020 17:00,Hermosillo PPA,911.007,40.4,0,14.7,0,1009,796.8,4.8
28/05/2020 18:00,Hermosillo PPA,916.022,40.8,0,14.6,0,1008,614.8,6
28/05/2020 19:00,Hermosillo PPA,895.118,40.5,0,16,0,1008,410.9,2.7
28/05/2020 20:00,Hermosillo PPA,843.768,37.5,0,22.5,0,1008,190.4,6.3
28/05/2020 21:00,Hermosillo PPA,798.806,35.6,0,23.9,0,1009,19.6,5
28/05/2020 22:00,Hermosillo PPA,786.786,33.9,0,23.8,0,1009,0,4
28/05/2020 23:00,Hermosillo PPA,785.525,31.3,0,30.4,0,1011,0,3.5
29/05/2020 00:00,Hermosillo PPA,779.351,29.8,0,35.5,0,1011,0,3
29/05/2020 01:00,Hermosillo PPA,761.137,28.4,0,42.7,0,1011,0,2.6
29/05/2020 02:00,Hermosillo PPA,715.58,27.1,0,51,0,1012,0,2.1
29/05/2020 03:00,Hermosillo PPA,670.984,25.9,0,58.5,0,1012,0,1.8
29/05/2020 04:00,Hermosillo PPA,633.8,24.8,0,67.4,0,1012,0,1.2
29/05/2020 05:00,Hermosillo PPA,607.345,24.1,0,70.2,0,1012,0,1.2
29/05/2020 06:00,Hermosillo PPA,579.991,23.8,0,69.4,0,1013,0,1.9
29/05/2020 07:00,Hermosillo PPA,542.817,23.6,0,67.9,0,1013,0,2.3
29/05/2020 08:00,Hermosillo PPA,541.099,24.4,0,65.3,0,1013,53.2,1.4
29/05/2020 09:00,Hermosillo PPA,571.238,27.5,0,50.4,0,1014,249.7,1.7
29/05/2020 10:00,Hermosillo PPA,607.264,27.7,0,48,0,1013,464.2,1.9
29/05/2020 11:00,Hermosillo PPA,645.567,31.6,0,37.6,0,1013,665.3,2
29/05/2020 12:00,Hermosillo PPA,677.782,33.8,0,29.3,0,1013,831.7,1.8
29/05/2020 13:00,Hermosillo PPA,727.456,36.2,0,25.5,0,1012,947.6,0.5
29/05/2020 14:00,Hermosillo PPA,786.604,36.9,0,21.7,0,1011,1002.8,1.7
29/05/2020 15:00,Hermosillo PPA,852.68,38.8,0,19.3,0,1010,993.4,1.8
29/05/2020 16:00,Hermosillo PPA,913.076,40.3,0,15.8,0,1009,920,1.9
29/05/2020 17:00,Hermosillo PPA,943.086,41.1,0,14.7,0,1008,788.2,3.8
29/05/2020 18:00,Hermosillo PPA,942.869,40.7,0,15.9,0,1007,608.4,4.3
29/05/2020 19:00,Hermosillo PPA,914.953,40.1,0,20,0,1007,406.8,3.8
29/05/2020 20:00,Hermosillo PPA,859.355,37.5,0,22.3,0,1008,188.8,3.8
29/05/2020 21:00,Hermosillo PPA,810.947,35.9,0,24.1,0,1008,20.4,3.4
29/05/2020 22:00,Hermosillo PPA,797.921,34.4,0,24.9,0,1009,0,3
29/05/2020 23:00,Hermosillo PPA,796.049,32.1,0,28.9,0,1010,0,3.6
30/05/2020 00:00,Hermosillo PPA,792.189,30.8,0,31.5,0,1010,0,3.1
30/05/2020 01:00,Hermosillo PPA,778.114,29.5,0,35.9,0,1011,0,1.9
30/05/2020 02:00,Hermosillo PPA,739.8,28.5,0,40.2,0,1011,0,1.8
30/05/2020 03:00,Hermosillo PPA,700.969,27.3,0,47.3,0,1010,0,1.5
30/05/2020 04:00,Hermosillo PPA,663.229,26.4,0,54.4,0,1010,0,1.5
30/05/2020 05:00,Hermosillo PPA,627.869,25.9,0,58.6,0,1010,0,1.5
30/05/2020 06:00,Hermosillo PPA,602.321,25.3,0,59.6,0,1010,0,1.6
30/05/2020 07:00,Hermosillo PPA,568.353,25.2,0,58.6,0,1010,0,1.4
30/05/2020 08:00,Hermosillo PPA,557.244,25.7,0,58.3,0,1010,51.8,0.4
30/05/2020 09:00,Hermosillo PPA,583.195,27.8,0,48.9,0,1011,240.7,0
30/05/2020 10:00,Hermosillo PPA,618.58,31.6,0,36.6,0,1011,450.8,0
30/05/2020 11:00,Hermosillo PPA,662.503,34.7,0,23.8,0,1010,649.3,1
30/05/2020 12:00,Hermosillo PPA,700.835,36.7,0,22.1,0,1010,819.2,2.5
30/05/2020 13:00,Hermosillo PPA,756.512,38.4,0,22.1,0,1009,937.1,1
30/05/2020 14:00,Hermosillo PPA,812.19,40,0,19.8,0,1009,993.2,1
30/05/2020 15:00,Hermosillo PPA,868.744,42.4,0,16.2,0,1008,984,3.9
30/05/2020 16:00,Hermosillo PPA,915.752,42.7,0,15.5,0,1007,895.9,4.2
30/05/2020 17:00,Hermosillo PPA,949.924,42.2,0,16.8,0,1006,674.8,5.1
30/05/2020 18:00,Hermosillo PPA,952.06,42.2,0,18.1,0,1006,462.4,5.9
30/05/2020 19:00,Hermosillo PPA,925.771,40.1,0,22.1,0,1006,350.1,6.3
30/05/2020 20:00,Hermosillo PPA,879.549,37.6,0,21.8,0,1005,181.1,6.3
30/05/2020 21:00,Hermosillo PPA,830.396,35.4,0,23.6,0,1006,21.3,5.3
30/05/2020 22:00,Hermosillo PPA,818.177,33.9,0,24.7,0,1007,0,4.4
30/05/2020 23:00,Hermosillo PPA,803.132,32.6,0,26.8,0,1008,0,3.7
31/05/2020 00:00,Hermosillo PPA,783.122,31.2,0,31.1,0,1008,0,3.4
31/05/2020 01:00,Hermosillo PPA,761.817,29.6,0,38.5,0,1009,0,2.4
31/05/2020 02:00,Hermosillo PPA,729.376,28.1,0,46.2,0,1009,0,1.3
31/05/2020 03:00,Hermosillo PPA,699.888,27.7,0,47.9,0,1009,0,2.5
31/05/2020 04:00,Hermosillo PPA,665.566,27.2,0,48.9,0,1009,0,3.6
31/05/2020 05:00,Hermosillo PPA,636.853,25.6,0,67.3,0,1009,0,4.1
31/05/2020 06:00,Hermosillo PPA,612.314,25.1,0,70.5,0,1010,0,3.7
31/05/2020 07:00,Hermosillo PPA,578.11,24.9,0,67.8,0,1010,0,3.2
31/05/2020 08:00,Hermosillo PPA,565.56,27.3,0,64.5,0,1011,52.9,3
31/05/2020 09:00,Hermosillo PPA,587.066,29.2,0,52.2,0,1011,245.6,3.6
31/05/2020 10:00,Hermosillo PPA,604.81,30.9,0,46.8,0,1012,455.7,1.9
31/05/2020 11:00,Hermosillo PPA,632.685,32.8,0,40.2,0,1011,648.4,1.2
31/05/2020 12:00,Hermosillo PPA,672.924,34.5,0,35.4,0,1011,810.2,2.6
31/05/2020 13:00,Hermosillo PPA,719.718,36.3,0,32.9,0,1010,928.1,2.2
31/05/2020 14:00,Hermosillo PPA,774.782,37.5,0,29.4,0,1009,983.1,2.7
31/05/2020 15:00,Hermosillo PPA,828.014,38.4,0,28,0,1008,975.1,1.3
31/05/2020 16:00,Hermosillo PPA,866.807,39.7,0,23.6,0,1008,903,3.7
31/05/2020 17:00,Hermosillo PPA,894.158,39.3,0.15,25.7,1.8,1010,610.4,5.3
31/05/2020 18:00,Hermosillo PPA,899.832,41.1,0.24,24.2,1.8,1009,285,7.6
31/05/2020 19:00,Hermosillo PPA,870.022,38.9,0,30.7,0,1009,210.3,6
31/05/2020 20:00,Hermosillo PPA,830.998,35.5,0,31.6,0,1007,138.2,3.1
31/05/2020 21:00,Hermosillo PPA,802.407,34.5,0,34.8,0,1007,19.8,2.8
31/05/2020 22:00,Hermosillo PPA,789.003,32.4,0,42.9,0,1008,0,4.4
31/05/2020 23:00,Hermosillo PPA,768.692,30.6,0,49.5,0,1009,0,4
01/06/2020 00:00,Hermosillo PPA,755.503,29.3,0,53.2,0,1010,0,3.3
01/06/2020 01:00,Hermosillo PPA,736.936,28.2,0,57.3,0,1011,0,2.2
01/06/2020 02:00,Hermosillo PPA,703.96,27.1,0,63.1,0,1011,0,1.4
01/06/2020 03:00,Hermosillo PPA,669.274,26.5,0,66.9,0,1011,0,1.3
01/06/2020 04:00,Hermosillo PPA,638.612,26.1,0,68.7,0,1011,0,0.7
01/06/2020 05:00,Hermosillo PPA,614.036,25.6,0,72.5,0,1011,0,0.5
01/06/2020 06:00,Hermosillo PPA,584.5,25,0,73.5,0,1011,0,1.6
01/06/2020 07:00,Hermosillo PPA,557.686,24.7,0,74.1,0,1011,0,2.1
01/06/2020 08:00,Hermosillo PPA,570.342,26,0,71.9,0,1012,51.3,0
01/06/2020 09:00,Hermosillo PPA,620.201,27.6,0,74.3,0,1012,240.9,0.5
01/06/2020 10:00,Hermosillo PPA,674.419,28.6,0,48.5,0,1012,451.6,0.5
01/06/2020 11:00,Hermosillo PPA,720.851,32.8,0,38.1,0,1012,649.8,2.2
01/06/2020 12:00,Hermosillo PPA,763.48,34.9,0,28.1,0,1011,813.6,1.7
01/06/2020 13:00,Hermosillo PPA,811.03,37.5,0,24.3,0,1011,929.2,1.8
01/06/2020 14:00,Hermosillo PPA,865.921,38.7,0,21,0,1010,986.4,1.9
01/06/2020 15:00,Hermosillo PPA,928.196,39.6,0,19.7,0,1009,978.7,1.9
01/06/2020 16:00,Hermosillo PPA,968.017,40.1,0,19.9,0,1008,885.5,2.9
01/06/2020 17:00,Hermosillo PPA,991.099,40.2,0,21.1,0,1007,705.6,4.4
01/06/2020 18:00,Hermosillo PPA,984.481,38.4,0,33.3,0,1007,529.1,7.2
01/06/2020 19:00,Hermosillo PPA,955.094,37.5,0,35.5,0,1006,365.9,4.5
01/06/2020 20:00,Hermosillo PPA,899.765,36.1,0,36.5,0,1007,177,5.4
01/06/2020 21:00,Hermosillo PPA,853.85,33.2,0,44.1,0,1009,22.8,5.7
01/06/2020 22:00,Hermosillo PPA,849.781,32.5,0,45.4,0,1009,0,5
01/06/2020 23:00,Hermosillo PPA,846.629,30.8,0,46.9,0,1010,0,3.1
02/06/2020 00:00,Hermosillo PPA,840.615,29.7,0,51.3,0,1011,0,2.8
02/06/2020 01:00,Hermosillo PPA,805.566,28.6,0,55.7,0,1011,0,2.5
02/06/2020 02:00,Hermosillo PPA,754.001,27.8,0,59.9,0,1012,0,2.4
02/06/2020 03:00,Hermosillo PPA,718.886,26.9,0,65,0,1012,0,1.1
02/06/2020 04:00,Hermosillo PPA,682.82,26.1,0,70.5,0,1011,0,0.7
02/06/2020 05:00,Hermosillo PPA,648.23,25.5,0,73.4,0,1011,0,1
02/06/2020 06:00,Hermosillo PPA,621.098,25.3,0,74.4,0,1011,0,0.5
